Position,Lat,Lon
,-.,#VALUE!
6031S4605W,-60.31,-46.05
6018S4649W,-60.18,-46.49
6308S5830W,-63.08,-58.30
6018S4618W,-60.18,-46.18
5359S3541W,-53.59,-35.41
5410S3540W,-54.10,-35.40
5359S3556W,-53.59,-35.56
6407S6130W,-64.07,-61.30
6419S6135W,-64.19,-61.35
63328S6026W,-63.32,-60.26
6411S6134W,-64.11,-61.34
6025S4509W,-60.25,-45.09
6051S4729W,-60.51,-47.29
6421S6118W,-64.21,-61.18
,-.,#VALUE!
5408S3548W,-54.08,-35.48
6025S4659W,-60.25,-46.59
6023S4645W,-60.23,-46.45
6304S5818W,-63.04,-58.18
6306S6015W,-63.06,-60.15
6235S5856W,-62.35,-58.56
6419S6114W,-64.19,-61.14
6416S6109W,-64.16,-61.09
6319S6018W,-63.19,-60.18
6021S4649W,-60.21,-46.49
6013S4705W,-60.13,-47.05
6024S4602W,-60.24,-46.02
6019S4643W,-60.19,-46.43
6308S5838W,-63.08,-58.38
6302S5940W,-63.02,-59.40
6232S6002W,-62.32,-60.02
6254S5925W,-62.54,-59.25
6025S4604W,-60.25,-46.04
6020S4625W,-60.20,-46.25
6018S4638W,-60.18,-46.38
5352S3602W,-53.52,-36.02
5353S3620W,-53.53,-36.20
5421S3533W,-54.21,-35.33
6315S5906W,-63.15,-59.06
6341S6057W,-63.41,-60.57
5350S3632W,-53.50,-36.32
5353S3623W,-53.53,-36.23
5344S3725W,-53.44,-37.25
6024S4604W,-60.24,-46.04
5359S3550W,-53.59,-35.50
5340S3715W,-53.40,-37.15
6241S6100W,-62.41,-61.00
6237S6143W,-62.37,-61.43
6024S4609W,-60.24,-46.09
,-.,#VALUE!
6021S4609W,-60.21,-46.09
,-.,#VALUE!
6303S5838W,-63.03,-58.38
6305S5842W,-63.05,-58.42
6422S6118W,-64.22,-61.18
5407S3530W,-54.07,-35.30
6025S4534W,-60.25,-45.34
6430S6225W,-64.30,-62.25
,-.,#VALUE!
6155S4533W,-61.55,-45.33
5410S3537W,-54.10,-35.37
6016S4703W,-60.16,-47.03
6417S6125W,-64.17,-61.25
,-.,#VALUE!
5410S3543W,-54.10,-35.43
6025S4606W,-60.25,-46.06
,-.,#VALUE!
6307S5922W,-63.07,-59.22
6315S6021W,-63.15,-60.21
,-.,#VALUE!
6313S5931W,-63.13,-59.31
6029S4527W,-60.29,-45.27
6023S4643W,-60.23,-46.43
5407S3558W,-54.07,-35.58
6335S6054W,-63.35,-60.54
5351S3649W,-53.51,-36.49
5344S3756W,-53.44,-37.56
5344S3721W,-53.44,-37.21
5343S3806W,-53.43,-38.06
4450S4751W,-44.50,-47.51
6039S4845W,-60.39,-48.45
6300S5848W,-63.00,-58.48
6411S6119W,-64.11,-61.19
6416S6136W,-64.16,-61.36
6417S6126W,-64.17,-61.26
6420S6119W,-64.20,-61.19
6350S6110W,-63.50,-61.10
6345S6013W,-63.45,-60.13
6335S5923W,-63.35,-59.23
5347S3537W,-53.47,-35.37
5350S3612W,-53.50,-36.12
6336S5926W,-63.36,-59.26
6314S5957W,-63.14,-59.57
6233S6137W,-62.33,-61.37
6019S4638W,-60.19,-46.38
6022S4645W,-60.22,-46.45
5407S3535W,-54.07,-35.35
5351S3607W,-53.51,-36.07
6022S4636W,-60.22,-46.36
6307S5841W,-63.07,-58.41
6308S5840W,-63.08,-58.40
6017S4610W,-60.17,-46.10
,-.,#VALUE!
,-.,#VALUE!
6025S4531W,-60.25,-45.31
6017S4541W,-60.17,-45.41
,-.,#VALUE!
6303S5819W,-63.03,-58.19
5342S3701W,-53.42,-37.01
6019S4655W,-60.19,-46.55
6022S4609W,-60.22,-46.09
6322S6035W,-63.22,-60.35
6020S4628W,-60.20,-46.28
5357S3556W,-53.57,-35.56
5351S3642W,-53.51,-36.42
4146S5041W,-41.46,-50.41
6038S4847W,-60.38,-48.47
6318S5858W,-63.18,-58.58
6013S4633W,-60.13,-46.33
6028S4623W,-60.28,-46.23
"60,25S46,20W","-60.,2","-46.,2"
5357S3340W,-53.57,-33.40
5522S3527W,-55.22,-35.27
6415S6126W,-64.15,-61.26
6414S6112W,-64.14,-61.12
6228S5943W,-62.28,-59.43
6025S4533W,-60.25,-45.33
5940S5228W,-59.40,-52.28
6332S6032W,-63.32,-60.32
6330S6035W,-63.30,-60.35
6025S4649W,-60.25,-46.49
5936S4638W,-59.36,-46.38
5448S3448W,-54.48,-34.48
6151S5953W,-61.51,-59.53
6027S4607W,-60.27,-46.07
5423S3522W,-54.23,-35.22
5409S3535W,-54.09,-35.35
,-.,#VALUE!
6315S5854W,-63.15,-58.54
6435S6134W,-64.35,-61.34
5358S3537W,-53.58,-35.37
5405S3539W,-54.05,-35.39
,-.,#VALUE!
63328S6026W,-63.32,-60.26
6022S4617W,-60.22,-46.17
6050S4544W,-60.50,-45.44
6219S5408W,-62.19,-54.08
6300S5821W,-63.00,-58.21
5356S3540W,-53.56,-35.40
6019S4656W,-60.19,-46.56
6415S6109W,-64.15,-61.09
5408S3551W,-54.08,-35.51
6023S4600W,-60.23,-46.00
6025S4609W,-60.25,-46.09
6418S6113W,-64.18,-61.13
6420S6113W,-64.20,-61.13
6358S6054W,-63.58,-60.54
6018S4617W,-60.18,-46.17
6349S6125W,-63.49,-61.25
6005S4635W,-60.05,-46.35
6011S4628W,-60.11,-46.28
6022S4603W,-60.22,-46.03
6421S6119W,-64.21,-61.19
6307S5844W,-63.07,-58.44
6304S5854W,-63.04,-58.54
6414S6120W,-64.14,-61.20
6257S5853W,-62.57,-58.53
6018S4647W,-60.18,-46.47
6311S5908W,-63.11,-59.08
5344S3846W,-53.44,-38.46
6254S6208W,-62.54,-62.08
6300S6220W,-63.00,-62.20
6026S4604W,-60.26,-46.04
6026S4553W,-60.26,-45.53
6025S4611W,-60.25,-46.11
6419S6132W,-64.19,-61.32
5410S3542W,-54.10,-35.42
6016S4637W,-60.16,-46.37
6300S5828W,-63.00,-58.28
6301S5831W,-63.01,-58.31
6420S6124W,-64.20,-61.24
5402S3537W,-54.02,-35.37
6338S6029W,-63.38,-60.29
6311S5911W,-63.11,-59.11
6430S6205W,-64.30,-62.05
6301S5823W,-63.01,-58.23
6301S5818W,-63.01,-58.18
5413S3439W,-54.13,-34.39
5357S3547W,-53.57,-35.47
6307S5849W,-63.07,-58.49
6311S5957W,-63.11,-59.57
6231S5908W,-62.31,-59.08
6416S6105W,-64.16,-61.05
5406S3543W,-54.06,-35.43
5408S3539W,-54.08,-35.39
5346S3544W,-53.46,-35.44
6151S5953W,-61.51,-59.53
6254S6208W,-62.54,-62.08
6026S4604W,-60.26,-46.04
6324S5928W,-63.24,-59.28
6025S4611W,-60.25,-46.11
6025S4627W,-60.25,-46.27
5409S3535W,-54.09,-35.35
5408S3537W,-54.08,-35.37
5356S3548W,-53.56,-35.48
5358S3541W,-53.58,-35.41
5404S3535W,-54.04,-35.35
6016S4637W,-60.16,-46.37
5412S3543W,-54.12,-35.43
5408S3541W,-54.08,-35.41
5405S3543W,-54.05,-35.43
6420S6125W,-64.20,-61.25
6013S4619W,-60.13,-46.19
6310S5820W,-63.10,-58.20
5352S3625W,-53.52,-36.25
5357S3543W,-53.57,-35.43
6019S4638W,-60.19,-46.38
6318S5927W,-63.18,-59.27
6021S4622W,-60.21,-46.22
6309S5852W,-63.09,-58.52
6318S6143W,-63.18,-61.43
6236S5929W,-62.36,-59.29
5357S3614W,-53.57,-36.14
6332S6029W,-63.32,-60.29
6024S4626W,-60.24,-46.26
6419S6138W,-64.19,-61.38
6415S6109W,-64.15,-61.09
6020S4648W,-60.20,-46.48
6023S4701W,-60.23,-47.01
6014S4644W,-60.14,-46.44
6017S4652W,-60.17,-46.52
6017S4648W,-60.17,-46.48
6211S5855W,-62.11,-58.55
6229S5942W,-62.29,-59.42
6229S5942W,-62.29,-59.42
6257S6051W,-62.57,-60.51
6256S5925W,-62.56,-59.25
6013S4707W,-60.13,-47.07
5304S3526W,-53.04,-35.26
5340S3602W,-53.40,-36.02
6249S5947W,-62.49,-59.47
5351S3649W,-53.51,-36.49
"6028S46,30W",-60.28,"-46.,3"
6414S6136W,-64.14,-61.36
6339S6100W,-63.39,-61.00
5357S3534W,-53.57,-35.34
6317S5920W,-63.17,-59.20
6407S6117W,-64.07,-61.17
6348S6110W,-63.48,-61.10
6337S5931W,-63.37,-59.31
5951S4804W,-59.51,-48.04
6417S6108W,-64.17,-61.08
6301S5834W,-63.01,-58.34
,-.,#VALUE!
5354S3547W,-53.54,-35.47
5404S3549W,-54.04,-35.49
5449S3429W,-54.49,-34.29
6019S4638W,-60.19,-46.38
6313S5816W,-63.13,-58.16
6305S5821W,-63.05,-58.21
6257S6215W,-62.57,-62.15
6016S4631W,-60.16,-46.31
6315S5843W,-63.15,-58.43
5359S3538W,-53.59,-35.38
5358S3542W,-53.58,-35.42
63308S6038W,-63.30,-60.38
6019S4643W,-60.19,-46.43
6021S4534W,-60.21,-45.34
5357S3543W,-53.57,-35.43
5403S3537W,-54.03,-35.37
5407S3538W,-54.07,-35.38
6028S4531W,-60.28,-45.31
6025S4608W,-60.25,-46.08
6040S4659W,-60.40,-46.59
6306S5850W,-63.06,-58.50
6303S5822W,-63.03,-58.22
6026S4603W,-60.26,-46.03
6030S4606W,-60.30,-46.06
6422S6114W,-64.22,-61.14
5357S3548W,-53.57,-35.48
5432S3537W,-54.32,-35.37
6017S4648W,-60.17,-46.48
6027S4704W,-60.27,-47.04
6021S4634W,-60.21,-46.34
6304S5844W,-63.04,-58.44
6302S5958W,-63.02,-59.58
6250S5852W,-62.50,-58.52
6023S4623W,-60.23,-46.23
5349S3609W,-53.49,-36.09
5400S3656W,-54.00,-36.56
6038S4847W,-60.38,-48.47
6318S5859W,-63.18,-58.59
6141S5934W,-61.41,-59.34
6023S4620W,-60.23,-46.20
6335S6121W,-63.35,-61.21
5346S3657W,-53.46,-36.57
5339S3734W,-53.39,-37.34
6401S6121W,-64.01,-61.21
6418S6114W,-64.18,-61.14
6419S6126W,-64.19,-61.26
6021S4635W,-60.21,-46.35
5347S3537W,-53.47,-35.37
5349S3602W,-53.49,-36.02
,-.,#VALUE!
5344S3711W,-53.44,-37.11
6259S5857W,-62.59,-58.57
6311S5825W,-63.11,-58.25
6026S4607W,-60.26,-46.07
6026S4639W,-60.26,-46.39
,-.,#VALUE!
5355S3540W,-53.55,-35.40
6319S5928W,-63.19,-59.28
6256S5746W,-62.56,-57.46
,-.,#VALUE!
5359S3541W,-53.59,-35.41
6005S4646W,-60.05,-46.46
6308S5833W,-63.08,-58.33
6019S4651W,-60.19,-46.51
6418S6111W,-64.18,-61.11
6401S6206W,-64.01,-62.06
5357S3614W,-53.57,-36.14
6257S5850W,-62.57,-58.50
5354S3603W,-53.54,-36.03
6024S4608W,-60.24,-46.08
6027S4547W,-60.27,-45.47
6310S5900W,-63.10,-59.00
6021S4618W,-60.21,-46.18
6017S4648W,-60.17,-46.48
6343S6025W,-63.43,-60.25
6230S5837W,-62.30,-58.37
6254S5925W,-62.54,-59.25
6240S5939W,-62.40,-59.39
6249S5954W,-62.49,-59.54
6219S5829W,-62.19,-58.29
6207S5827W,-62.07,-58.27
6027S4613W,-60.27,-46.13
6025S4553W,-60.25,-45.53
6027S4700W,-60.27,-47.00
6134S4542W,-61.34,-45.42
5418S3531W,-54.18,-35.31
5402S3538W,-54.02,-35.38
6249S5931W,-62.49,-59.31
5354S3629W,-53.54,-36.29
5343S3659W,-53.43,-36.59
6314S5906W,-63.14,-59.06
6253S5832W,-62.53,-58.32
6335S6059W,-63.35,-60.59
5404S3550W,-54.04,-35.50
5413S3535W,-54.13,-35.35
5350S3649W,-53.50,-36.49
6420S6120W,-64.20,-61.20
6314S5855W,-63.14,-58.55
6344S6003W,-63.44,-60.03
6337S5931W,-63.37,-59.31
6300S5839W,-63.00,-58.39
5403S3550W,-54.03,-35.50
6257S5806W,-62.57,-58.06
6309S5851W,-63.09,-58.51
6028S4526W,-60.28,-45.26
5404S3549W,-54.04,-35.49
6159S6016W,-61.59,-60.16
6020S4720W,-60.20,-47.20
6024S4600W,-60.24,-46.00
6312S6141W,-63.12,-61.41
,-.,#VALUE!
6014S4550W,-60.14,-45.50
6418S6134W,-64.18,-61.34
6016S4642W,-60.16,-46.42
6421S6116W,-64.21,-61.16
6423S6138W,-64.23,-61.38
6418S6118W,-64.18,-61.18
5407S3550W,-54.07,-35.50
6022S4637W,-60.22,-46.37
6020S4605W,-60.20,-46.05
5400S3559W,-54.00,-35.59
6024S4631W,-60.24,-46.31
,-.,#VALUE!
6009S4644W,-60.09,-46.44
6307S5847W,-63.07,-58.47
6233S5853W,-62.33,-58.53
6024S4553W,-60.24,-45.53
6018S4542W,-60.18,-45.42
5400S3557W,-54.00,-35.57
5356S3603W,-53.56,-36.03
5422S3523W,-54.22,-35.23
5421S3533W,-54.21,-35.33
6310S5956W,-63.10,-59.56
6413S6121W,-64.13,-61.21
6318S6007W,-63.18,-60.07
5413S3535W,-54.13,-35.35
5352S3623W,-53.52,-36.23
5345S3806W,-53.45,-38.06
5345S3806W,-53.45,-38.06
5359S3537W,-53.59,-35.37
6334S5931W,-63.34,-59.31
6336S6028W,-63.36,-60.28
6335S5935W,-63.35,-59.35
5356S3554W,-53.56,-35.54
6205S6033W,-62.05,-60.33
,-.,#VALUE!
5359S3541W,-53.59,-35.41
5433S3515W,-54.33,-35.15
5425S3518W,-54.25,-35.18
5351S3615W,-53.51,-36.15
6418S6130W,-64.18,-61.30
6416S6104W,-64.16,-61.04
6419S6132W,-64.19,-61.32
,-.,#VALUE!
6019S4630W,-60.19,-46.30
5410S3542W,-54.10,-35.42
5415S3540W,-54.15,-35.40
6328S6044W,-63.28,-60.44
6023S4603W,-60.23,-46.03
6021S4626W,-60.21,-46.26
6046S4731W,-60.46,-47.31
6417S6125W,-64.17,-61.25
,-.,#VALUE!
,-.,#VALUE!
5409S3549W,-54.09,-35.49
5424S3523W,-54.24,-35.23
6012S4629W,-60.12,-46.29
6303S5830W,-63.03,-58.30
6310S5820W,-63.10,-58.20
6418S6111W,-64.18,-61.11
6417S6108W,-64.17,-61.08
6315S5903W,-63.15,-59.03
6338S5949W,-63.38,-59.49
6259S6223W,-62.59,-62.23
6024S4559W,-60.24,-45.59
6023S4558W,-60.23,-45.58
6303S5829W,-63.03,-58.29
5423S3519W,-54.23,-35.19
5426S3520W,-54.26,-35.20
6421S6110W,-64.21,-61.10
63308S6038W,-63.30,-60.38
6022S4617W,-60.22,-46.17
6021S4610W,-60.21,-46.10
6018S4615W,-60.18,-46.15
6259S5827W,-62.59,-58.27
6257S5826W,-62.57,-58.26
5348S3616W,-53.48,-36.16
6024S4627W,-60.24,-46.27
6022S4653W,-60.22,-46.53
6022S4542W,-60.22,-45.42
6418S6114W,-64.18,-61.14
6318S5927W,-63.18,-59.27
6313S6002W,-63.13,-60.02
6301S6225W,-63.01,-62.25
6218S6112W,-62.18,-61.12
6025S4605W,-60.25,-46.05
6031S4606W,-60.31,-46.06
6029S4606W,-60.29,-46.06
5420S3517W,-54.20,-35.17
6421S6121W,-64.21,-61.21
5410S3540W,-54.10,-35.40
5410S3545W,-54.10,-35.45
5404S3545W,-54.04,-35.45
5430S3522W,-54.30,-35.22
6017S4651W,-60.17,-46.51
6021S4641W,-60.21,-46.41
6421S6121W,-64.21,-61.21
6419S6112W,-64.19,-61.12
5410S3542W,-54.10,-35.42
5403S3548W,-54.03,-35.48
5408S3540W,-54.08,-35.40
6422S6111W,-64.22,-61.11
63328S6026W,-63.32,-60.26
6419S6115W,-64.19,-61.15
6258S5818W,-62.58,-58.18
5354S3632W,-53.54,-36.32
6012S4620W,-60.12,-46.20
6020S4607W,-60.20,-46.07
6028S4531W,-60.28,-45.31
6011S4650W,-60.11,-46.50
6249S5957W,-62.49,-59.57
6421S6120W,-64.21,-61.20
6358S6057W,-63.58,-60.57
6359S6101W,-63.59,-61.01
6233S5903W,-62.33,-59.03
6307S5831W,-63.07,-58.31
6313S5907W,-63.13,-59.07
6324S5928W,-63.24,-59.28
6017S4638W,-60.17,-46.38
6306S5823W,-63.06,-58.23
6422S6119W,-64.22,-61.19
6024S4626W,-60.24,-46.26
6023S4557W,-60.23,-45.57
6017S4633W,-60.17,-46.33
6023S4622W,-60.23,-46.22
6025S4640W,-60.25,-46.40
6025S4703W,-60.25,-47.03
6026S4706W,-60.26,-47.06
6329S6044W,-63.29,-60.44
6232S5909W,-62.32,-59.09
6022S4626W,-60.22,-46.26
6047S4545W,-60.47,-45.45
6024S4551W,-60.24,-45.51
5354S3545W,-53.54,-35.45
5400S3557W,-54.00,-35.57
5342S3659W,-53.42,-36.59
5424S3520W,-54.24,-35.20
6016S4629W,-60.16,-46.29
5421S3526W,-54.21,-35.26
5403S3601W,-54.03,-36.01
5357S3558W,-53.57,-35.58
6332S6046W,-63.32,-60.46
6337S5925W,-63.37,-59.25
6308S5907W,-63.08,-59.07
6024S4626W,-60.24,-46.26
5347S3537W,-53.47,-35.37
5411S3535W,-54.11,-35.35
6334S5919W,-63.34,-59.19
6304S5909W,-63.04,-59.09
6311S5913W,-63.11,-59.13
5346S3825W,-53.46,-38.25
6306S5900W,-63.06,-59.00
6251S5753W,-62.51,-57.53
6308S5840W,-63.08,-58.40
6406S6130W,-64.06,-61.30
6309S5818W,-63.09,-58.18
6259S5854W,-62.59,-58.54
,-.,#VALUE!
5407S3544W,-54.07,-35.44
6306S5829W,-63.06,-58.29
,-.,#VALUE!
5418S3626W,-54.18,-36.26
6420S6113W,-64.20,-61.13
6428S6155W,-64.28,-61.55
6021S4557W,-60.21,-45.57
6022S46W16,-60.22,-46.W1
6413S6114W,-64.13,-61.14
6415S6114W,-64.15,-61.14
6016S4644W,-60.16,-46.44
6030S4604W,-60.30,-46.04
6020S4637W,-60.20,-46.37
6027S4605W,-60.27,-46.05
6017S4652W,-60.17,-46.52
6247S5845W,-62.47,-58.45
6240S5907W,-62.40,-59.07
6024S4202,-60.24,-42.02
6026S4545W,-60.26,-45.45
6023S4557W,-60.23,-45.57
6021S4642W,-60.21,-46.42
6024S4622W,-60.24,-46.22
6024S4547W,-60.24,-45.47
6022S4630W,-60.22,-46.30
5353S3546W,-53.53,-35.46
5411S3615W,-54.11,-36.15
5358S3555W,-53.58,-35.55
5358S3542W,-53.58,-35.42
6314S5906W,-63.14,-59.06
6025S4606W,-60.25,-46.06
6307S6102W,-63.07,-61.02
6341S6057W,-63.41,-60.57
5352S3613W,-53.52,-36.13
5348S3640W,-53.48,-36.40
6417S6117W,-64.17,-61.17
6332S6024W,-63.32,-60.24
6329S6022W,-63.29,-60.22
6419S6126W,-64.19,-61.26
6019S4638W,-60.19,-46.38
6018S4654W,-60.18,-46.54
6305S5905W,-63.05,-59.05
6308S5840W,-63.08,-58.40
5433S3515W,-54.33,-35.15
6306S5905W,-63.06,-59.05
5404S3538W,-54.04,-35.38
,-.,#VALUE!
6259S5838W,-62.59,-58.38
6024S4503W,-60.24,-45.03
6020S4604W,-60.20,-46.04
6022S4652W,-60.22,-46.52
6307S5844W,-63.07,-58.44
5410S3543W,-54.10,-35.43
5343S3807W,-53.43,-38.07
,-.,#VALUE!
6319S5941W,-63.19,-59.41
6302S5823W,-63.02,-58.23
5400S3552W,-54.00,-35.52
,-.,#VALUE!
6334S5912W,-63.34,-59.12
6308S5914W,-63.08,-59.14
6018S4640W,-60.18,-46.40
6020S4636W,-60.20,-46.36
6028S4635W,-60.28,-46.35
6024S4602W,-60.24,-46.02
6347S6005W,-63.47,-60.05
6248S5945W,-62.48,-59.45
5408S3552W,-54.08,-35.52
5403S3551W,-54.03,-35.51
5343S3803W,-53.43,-38.03
6301S5906W,-63.01,-59.06
6021S4627W,-60.21,-46.27
6024S4617W,-60.24,-46.17
,-.,#VALUE!
6201S6007W,-62.01,-60.07
6347S6028W,-63.47,-60.28
5339S3734W,-53.39,-37.34
6415S6108W,-64.15,-61.08
6421S6115W,-64.21,-61.15
6342S6019W,-63.42,-60.19
6018S4637W,-60.18,-46.37
5354S3543W,-53.54,-35.43
5451S3551W,-54.51,-35.51
6235S6131W,-62.35,-61.31
62S6120W,-62.S6,-61.20
6309S5827W,-63.09,-58.27
5400S3543W,-54.00,-35.43
5401S3539W,-54.01,-35.39
6020S4629W,-60.20,-46.29
6413S6117W,-64.13,-61.17
6306S5841W,-63.06,-58.41
,-.,#VALUE!
6419S6130W,-64.19,-61.30
5420S3536W,-54.20,-35.36
6306S5838W,-63.06,-58.38
6255S5812W,-62.55,-58.12
5352S3637W,-53.52,-36.37
,-.,#VALUE!
5431S3524W,-54.31,-35.24
6317S5929W,-63.17,-59.29
6016S4546W,-60.16,-45.46
6022S4556W,-60.22,-45.56
5304S3526W,-53.04,-35.26
5405S3605W,-54.05,-36.05
6300S5848W,-63.00,-58.48
6314S5906W,-63.14,-59.06
6019S4645W,-60.19,-46.45
6417S6126W,-64.17,-61.26
6306S5938W,-63.06,-59.38
6336S6058W,-63.36,-60.58
5409S3555W,-54.09,-35.55
5357S3534W,-53.57,-35.34
5426S3521W,-54.26,-35.21
6314S5855W,-63.14,-58.55
6024S4604W,-60.24,-46.04
6307S5849W,-63.07,-58.49
6319S5850W,-63.19,-58.50
6031S4605W,-60.31,-46.05
,-.,#VALUE!
5357S3544W,-53.57,-35.44
5449S3429W,-54.49,-34.29
6310S5821W,-63.10,-58.21
6020S4607W,-60.20,-46.07
6017S4615W,-60.17,-46.15
5358S3542W,-53.58,-35.42
5423S3518W,-54.23,-35.18
5413S3545W,-54.13,-35.45
5430S3522W,-54.30,-35.22
5354S3543W,-53.54,-35.43
6021S4641W,-60.21,-46.41
6418S6126W,-64.18,-61.26
5413S3540W,-54.13,-35.40
6422S6114W,-64.22,-61.14
6013S4619W,-60.13,-46.19
6306S5830W,-63.06,-58.30
6301S5820W,-63.01,-58.20
6303S5849W,-63.03,-58.49
6303S5818W,-63.03,-58.18
6302S5822W,-63.02,-58.22
5351S3638W,-53.51,-36.38
6014S4649W,-60.14,-46.49
6014S4636W,-60.14,-46.36
6420S6113W,-64.20,-61.13
6017S4615W,-60.17,-46.15
6418S6128W,-64.18,-61.28
6007S4636W,-60.07,-46.36
6000S4626W,-60.00,-46.26
5350S3618W,-53.50,-36.18
6043S4655W,-60.43,-46.55
6415S6104W,-64.15,-61.04
6243S6204W,-62.43,-62.04
6023S4632W,-60.23,-46.32
5425S3521W,-54.25,-35.21
6308S5854W,-63.08,-58.54
5400S3538W,-54.00,-35.38
5430S3522W,-54.30,-35.22
6021S4634W,-60.21,-46.34
6316S5954W,-63.16,-59.54
6305S5826W,-63.05,-58.26
6315S5843W,-63.15,-58.43
6421S6118W,-64.21,-61.18
5353S3620W,-53.53,-36.20
5355S3629W,-53.55,-36.29
5402S3552W,-54.02,-35.52
6021S4645W,-60.21,-46.45
6416S6106W,-64.16,-61.06
6408S6121W,-64.08,-61.21
6306S6015W,-63.06,-60.15
6237S5931W,-62.37,-59.31
6027S4539W,-60.27,-45.39
6025S4605W,-60.25,-46.05
6415S6108W,-64.15,-61.08
5443S3457W,-54.43,-34.57
5449S3429W,-54.49,-34.29
6020S4604W,-60.20,-46.04
6025S4621W,-60.25,-46.21
6027S4607W,-60.27,-46.07
6010S4637W,-60.10,-46.37
5359S3541W,-53.59,-35.41
6011S4632W,-60.11,-46.32
6431S6156W,-64.31,-61.56
6259S5827W,-62.59,-58.27
5357S3545W,-53.57,-35.45
6427S6202W,-64.27,-62.02
6336S6038W,-63.36,-60.38
6334S6052W,-63.34,-60.52
6422S6117W,-64.22,-61.17
6416S6110W,-64.16,-61.10
6257S6050W,-62.57,-60.50
6420S6113W,-64.20,-61.13
6357S6043W,-63.57,-60.43
6008S4643W,-60.08,-46.43
6015S4638W,-60.15,-46.38
6024S4602W,-60.24,-46.02
5400S3532W,-54.00,-35.32
6308S5949W,-63.08,-59.49
6024S4202,-60.24,-42.02
6022S4630W,-60.22,-46.30
5449S3605W,-54.49,-36.05
6348S6229W,-63.48,-62.29
6341S6058W,-63.41,-60.58
5353S3608W,-53.53,-36.08
5353S3620W,-53.53,-36.20
5357S3536W,-53.57,-35.36
5359S3535W,-53.59,-35.35
5430S3513W,-54.30,-35.13
6301S5910W,-63.01,-59.10
6016S4639W,-60.16,-46.39
5449S3649W,-54.49,-36.49
5426S3523W,-54.26,-35.23
6313S5936W,-63.13,-59.36
5715S4557W,-57.15,-45.57
6335S5935W,-63.35,-59.35
6027S4638W,-60.27,-46.38
6308S5901W,-63.08,-59.01
5448S3437W,-54.48,-34.37
5402S3544W,-54.02,-35.44
6309S5905W,-63.09,-59.05
6029S4606W,-60.29,-46.06
6026S4558W,-60.26,-45.58
6305S5820W,-63.05,-58.20
,-.,#VALUE!
,-.,#VALUE!
,-.,#VALUE!
6328S6044W,-63.28,-60.44
6430S6205W,-64.30,-62.05
6230S5927W,-62.30,-59.27
5431S3516W,-54.31,-35.16
5351S3626W,-53.51,-36.26
5411S3540W,-54.11,-35.40
5407S3554W,-54.07,-35.54
6010S4554W,-60.10,-45.54
6023S4616W,-60.23,-46.16
,-.,#VALUE!
6416S6109W,-64.16,-61.09
6021S4601W,-60.21,-46.01
6020S4707W,-60.20,-47.07
6049S4814W,-60.49,-48.14
6242S6027W,-62.42,-60.27
6332S5919W,-63.32,-59.19
6347S6005W,-63.47,-60.05
6346S6026W,-63.46,-60.26
6339S6019W,-63.39,-60.19
6229S5942W,-62.29,-59.42
6025S4614W,-60.25,-46.14
6041S4702W,-60.41,-47.02
6134S4542W,-61.34,-45.42
5715S3921W,-57.15,-39.21
5343S3534W,-53.43,-35.34
5336S3803W,-53.36,-38.03
5353S3628W,-53.53,-36.28
6301S5906W,-63.01,-59.06
6022S4622W,-60.22,-46.22
6347S6028W,-63.47,-60.28
6416S6131W,-64.16,-61.31
6420S6119W,-64.20,-61.19
6258S5919W,-62.58,-59.19
5357S3623W,-53.57,-36.23
5350S3649W,-53.50,-36.49
5423S3522W,-54.23,-35.22
5424S3521W,-54.24,-35.21
6335S5923W,-63.35,-59.23
6021S4645W,-60.21,-46.45
5940S5228W,-59.40,-52.28
6236S6202W,-62.36,-62.02
6232S6124W,-62.32,-61.24
6018S4639W,-60.18,-46.39
6310S5841W,-63.10,-58.41
6303S5821W,-63.03,-58.21
6119S5622W,-61.19,-56.22
5423S3522W,-54.23,-35.22
5356S3541W,-53.56,-35.41
5404S3542W,-54.04,-35.42
5423S3527W,-54.23,-35.27
6024S4588W,-60.24,-45.88
,-.,#VALUE!
6416S6106W,-64.16,-61.06
5430S3522W,-54.30,-35.22
5403S3543W,-54.03,-35.43
5437S3541W,-54.37,-35.41
6317S6158W,-63.17,-61.58
6020S4648W,-60.20,-46.48
6420S6124W,-64.20,-61.24
,-.,#VALUE!
6419S6113W,-64.19,-61.13
5413S3550W,-54.13,-35.50
5349S3630W,-53.49,-36.30
6319S5941W,-63.19,-59.41
6304S5855W,-63.04,-58.55
6333S5914W,-63.33,-59.14
6024S4624W,-60.24,-46.24
6031S4509W,-60.31,-45.09
6011S4648W,-60.11,-46.48
6302S5836W,-63.02,-58.36
6312S5914W,-63.12,-59.14
5410S3522W,-54.10,-35.22
5403S3528W,-54.03,-35.28
5618S4301W,-56.18,-43.01
6334S5942W,-63.34,-59.42
6232S5909W,-62.32,-59.09
6207S5825W,-62.07,-58.25
6207S5825W,-62.07,-58.25
6153S5714W,-61.53,-57.14
6022S4613W,-60.22,-46.13
6013S4654W,-60.13,-46.54
6026S4707W,-60.26,-47.07
5422S3527W,-54.22,-35.27
5340S3602W,-53.40,-36.02
5355S3528W,-53.55,-35.28
6348S6229W,-63.48,-62.29
5346S3626W,-53.46,-36.26
5400S3656W,-54.00,-36.56
5418S3626W,-54.18,-36.26
